asd,name,year,properties,nonCurrentLiabilities,currentLiabbilities,equities,fullPrice,priceNextYear
5246,CASHFLOW,2012,41583,738,13688,106601,140200.0,119939300.0
7016,R22,2014,68630,687,10513,119065,911300.0,2932000.0
5973,KRKA,2011,35340,817,11266,94012,857700.0,140200.0
6936,PGE,2012,41583,738,13688,106601,140200.0,119939300.0
2234,7BULLS,2016,74044,751,10353,143526,313200.0,9377600.0
7912,YOLO,2013,62308,673,14845,119491,119939300.0,911300.0
9866,HOWELL,2017,74142,659,9388,148860,9377600.0,25500.0
3758,NEPENTES,2006,12720,624,1914,37316,6026400.0,4073400.0
1894,PROKOM,2014,68630,687,10513,119065,911300.0,2932000.0
5809,OVOSTAR,2016,74044,751,10353,143526,313200.0,9377600.0
8318,SADOVAYA,2016,74044,751,10353,143526,313200.0,9377600.0
6231,CCENERGY,2009,23851,1089,4068,69283,1168500.0,1159200.0
9198,GLOBCITYHD,2012,41583,738,13688,106601,140200.0,119939300.0
4431,ZETKAMA,2016,74044,751,10353,143526,313200.0,9377600.0
2431,PONARFEH,2005,12126,520,1723,30845,9262800.0,6026400.0
9563,POLIFARBC,2013,62308,673,14845,119491,119939300.0,911300.0
5822,TESGAS,2016,74044,751,10353,143526,313200.0,9377600.0
1323,MCI,2015,68095,661,7154,130446,2932000.0,313200.0
6250,FENGHUA,2015,68095,661,7154,130446,2932000.0,313200.0
1670,SNIEZKA,2011,35340,817,11266,94012,857700.0,140200.0
9614,TRASTYCHY,2012,41583,738,13688,106601,140200.0,119939300.0
3863,RAINBOW,2007,16086,610,2677,41013,4073400.0,618163200.0
5192,LSISOFT,2010,32046,1038,5461,80418,1159200.0,857700.0
1036,JELFA,2014,68630,687,10513,119065,911300.0,2932000.0
4371,SOBIESKI,2008,24380,865,9160,48498,618163200.0,1168500.0
9553,EFL,2016,74044,751,10353,143526,313200.0,9377600.0
7262,NANOGROUP,2013,62308,673,14845,119491,119939300.0,911300.0
4661,QUANTUM,2012,41583,738,13688,106601,140200.0,119939300.0
3335,NEWWORLDR,2012,41583,738,13688,106601,140200.0,119939300.0
377,MOSTALZAB,2005,12126,520,1723,30845,9262800.0,6026400.0
2837,REDAN,2008,24380,865,9160,48498,618163200.0,1168500.0
2128,BEEFSAN,2014,68630,687,10513,119065,911300.0,2932000.0
5281,PWRMEDIA,2008,24380,865,9160,48498,618163200.0,1168500.0
6370,OEX,2005,12126,520,1723,30845,9262800.0,6026400.0
1310,ABG,2015,68095,661,7154,130446,2932000.0,313200.0
5776,PEKABEX,2009,23851,1089,4068,69283,1168500.0,1159200.0
9419,INVENTUM,2012,41583,738,13688,106601,140200.0,119939300.0
2790,DROZAPOL,2013,62308,673,14845,119491,119939300.0,911300.0
6543,AIRWAY,2009,23851,1089,4068,69283,1168500.0,1159200.0
10482,CLIF,2009,23851,1089,4068,69283,1168500.0,1159200.0
117,ATM,2005,12126,520,1723,30845,9262800.0,6026400.0
2638,ELKOP,2017,74142,659,9388,148860,9377600.0,25500.0
4292,RAFAMET,2007,16086,610,2677,41013,4073400.0,618163200.0
5256,HARDEX,2009,23851,1089,4068,69283,1168500.0,1159200.0
6136,SILVAIR-REGS,2005,12126,520,1723,30845,9262800.0,6026400.0
8402,EKOEXPORT,2009,23851,1089,4068,69283,1168500.0,1159200.0
869,KOPEX,2016,74044,751,10353,143526,313200.0,9377600.0
8053,IFIRMA,2011,35340,817,11266,94012,857700.0,140200.0
8376,PRIMETECH,2009,23851,1089,4068,69283,1168500.0,1159200.0
8737,SCOPAK,2006,12720,624,1914,37316,6026400.0,4073400.0
5728,CNT,2013,62308,673,14845,119491,119939300.0,911300.0
7490,BGZBNPP,2007,16086,610,2677,41013,4073400.0,618163200.0
3447,ORZBIALY,2007,16086,610,2677,41013,4073400.0,618163200.0
2454,IRENA,2015,68095,661,7154,130446,2932000.0,313200.0
3826,ARMATURA,2009,23851,1089,4068,69283,1168500.0,1159200.0
2325,KROSNO,2016,74044,751,10353,143526,313200.0,9377600.0
9021,POLMED,2017,74142,659,9388,148860,9377600.0,25500.0
3892,PEP,2010,32046,1038,5461,80418,1159200.0,857700.0
5070,PRIMAMODA,2005,12126,520,1723,30845,9262800.0,6026400.0
796,BOS,2008,24380,865,9160,48498,618163200.0,1168500.0
336,JUTRZENKA,2016,74044,751,10353,143526,313200.0,9377600.0
2484,TALEX,2006,12720,624,1914,37316,6026400.0,4073400.0
576,KRUK,2009,23851,1089,4068,69283,1168500.0,1159200.0
399,POLIMEXMS,2014,68630,687,10513,119065,911300.0,2932000.0
287,ELEKTROEX,2006,12720,624,1914,37316,6026400.0,4073400.0
1938,EKODROB,2006,12720,624,1914,37316,6026400.0,4073400.0
1051,ASSECOPOL,2016,74044,751,10353,143526,313200.0,9377600.0
9869,HYDROGD,2007,16086,610,2677,41013,4073400.0,618163200.0
8210,PCM,2012,41583,738,13688,106601,140200.0,119939300.0
7066,NOVATURAS,2012,41583,738,13688,106601,140200.0,119939300.0
9930,15HETMAN,2016,74044,751,10353,143526,313200.0,9377600.0
9446,OBORNIKI,2013,62308,673,14845,119491,119939300.0,911300.0
9291,NOKAUT,2014,68630,687,10513,119065,911300.0,2932000.0
5873,DINOPL,2015,68095,661,7154,130446,2932000.0,313200.0
2841,REDAN,2012,41583,738,13688,106601,140200.0,119939300.0
3508,KRAKCHEM,2016,74044,751,10353,143526,313200.0,9377600.0
3361,IDMSA,2012,41583,738,13688,106601,140200.0,119939300.0
8503,AWBUD,2006,12720,624,1914,37316,6026400.0,4073400.0
6349,INPRO,2010,32046,1038,5461,80418,1159200.0,857700.0
4377,SOBIESKI,2014,68630,687,10513,119065,911300.0,2932000.0
6973,MEDIACAP,2010,32046,1038,5461,80418,1159200.0,857700.0
155,KOELNER,2017,74142,659,9388,148860,9377600.0,25500.0
4571,CEZ,2013,62308,673,14845,119491,119939300.0,911300.0
7598,MIRACULUM,2011,35340,817,11266,94012,857700.0,140200.0
7820,POLWAX,2012,41583,738,13688,106601,140200.0,119939300.0
1693,MENNICA,2008,24380,865,9160,48498,618163200.0,1168500.0
6087,TALANX,2008,24380,865,9160,48498,618163200.0,1168500.0
9429,GARBARNIA,2009,23851,1089,4068,69283,1168500.0,1159200.0
1898,EFEKT,2005,12126,520,1723,30845,9262800.0,6026400.0
6016,BERLING,2015,68095,661,7154,130446,2932000.0,313200.0
9627,ZTSERG,2012,41583,738,13688,106601,140200.0,119939300.0
5240,CASHFLOW,2006,12720,624,1914,37316,6026400.0,4073400.0
6927,RANKPROGR,2016,74044,751,10353,143526,313200.0,9377600.0
10189,GKI,2015,68095,661,7154,130446,2932000.0,313200.0
319,ELMONTWAR,2012,41583,738,13688,106601,140200.0,119939300.0
4824,MMPPL,2006,12720,624,1914,37316,6026400.0,4073400.0
8157,GRUPAAZOTY,2011,35340,817,11266,94012,857700.0,140200.0
5347,K2INTERNT,2009,23851,1089,4068,69283,1168500.0,1159200.0
6710,IMMOBILE,2007,16086,610,2677,41013,4073400.0,618163200.0
2856,01NFI,2014,68630,687,10513,119065,911300.0,2932000.0
1795,ALMA,2006,12720,624,1914,37316,6026400.0,4073400.0
8813,CDRED,2017,74142,659,9388,148860,9377600.0,25500.0
621,ELSTAROIL,2015,68095,661,7154,130446,2932000.0,313200.0
3840,COMP,2010,32046,1038,5461,80418,1159200.0,857700.0
5797,CITYSERV,2017,74142,659,9388,148860,9377600.0,25500.0
2845,REDAN,2016,74044,751,10353,143526,313200.0,9377600.0
1267,MOSTALWAR,2011,35340,817,11266,94012,857700.0,140200.0
3300,ZASTAL,2016,74044,751,10353,143526,313200.0,9377600.0
3870,RAINBOW,2014,68630,687,10513,119065,911300.0,2932000.0
4636,SECOGROUP,2013,62308,673,14845,119491,119939300.0,911300.0
6256,PFLEIDER,2008,24380,865,9160,48498,618163200.0,1168500.0
7861,JWWINVEST,2014,68630,687,10513,119065,911300.0,2932000.0
1050,ASSECOPOL,2015,68095,661,7154,130446,2932000.0,313200.0
176,IVAXCORP,2012,41583,738,13688,106601,140200.0,119939300.0
4526,MAKRUM,2007,16086,610,2677,41013,4073400.0,618163200.0
5626,EUROHOLD,2015,68095,661,7154,130446,2932000.0,313200.0
5996,BUWOG,2008,24380,865,9160,48498,618163200.0,1168500.0
4021,EMPERIA,2009,23851,1089,4068,69283,1168500.0,1159200.0
4448,RUCH,2007,16086,610,2677,41013,4073400.0,618163200.0
2103,MIESZKO,2015,68095,661,7154,130446,2932000.0,313200.0
2200,05VICT,2008,24380,865,9160,48498,618163200.0,1168500.0
8893,BGZ,2006,12720,624,1914,37316,6026400.0,4073400.0
1059,BMPAG,2011,35340,817,11266,94012,857700.0,140200.0
10367,DELIA,2011,35340,817,11266,94012,857700.0,140200.0
10647,GREMISLTN,2005,12126,520,1723,30845,9262800.0,6026400.0
10481,CLIF,2008,24380,865,9160,48498,618163200.0,1168500.0
6107,IIAAV,2015,68095,661,7154,130446,2932000.0,313200.0
9805,MOSTALSDL,2008,24380,865,9160,48498,618163200.0,1168500.0
3409,SELENAFM,2008,24380,865,9160,48498,618163200.0,1168500.0
2545,UNIMIL,2015,68095,661,7154,130446,2932000.0,313200.0
7380,ZUE,2014,68630,687,10513,119065,911300.0,2932000.0
4825,MMPPL,2007,16086,610,2677,41013,4073400.0,618163200.0
7310,APSENERGY,2009,23851,1089,4068,69283,1168500.0,1159200.0
3922,KPPD,2014,68630,687,10513,119065,911300.0,2932000.0
5839,STARHEDGE,2007,16086,610,2677,41013,4073400.0,618163200.0
1384,PPWK,2011,35340,817,11266,94012,857700.0,140200.0
371,ECHO,2012,41583,738,13688,106601,140200.0,119939300.0
6588,PCCEXOL,2015,68095,661,7154,130446,2932000.0,313200.0
260,04PRO,2005,12126,520,1723,30845,9262800.0,6026400.0
5114,TERESA,2010,32046,1038,5461,80418,1159200.0,857700.0
1724,IMPEL,2013,62308,673,14845,119491,119939300.0,911300.0
1732,MILMET,2008,24380,865,9160,48498,618163200.0,1168500.0
4685,KAREN,2010,32046,1038,5461,80418,1159200.0,857700.0
954,ARKSTEEL,2010,32046,1038,5461,80418,1159200.0,857700.0
6106,IIAAV,2014,68630,687,10513,119065,911300.0,2932000.0
8970,COLIAN,2005,12126,520,1723,30845,9262800.0,6026400.0
1434,BCHEM,2009,23851,1089,4068,69283,1168500.0,1159200.0
3415,SELENAFM,2014,68630,687,10513,119065,911300.0,2932000.0
856,PUE,2016,74044,751,10353,143526,313200.0,9377600.0
8151,GRUPAAZOTY,2005,12126,520,1723,30845,9262800.0,6026400.0
1765,WOLCZANKA,2015,68095,661,7154,130446,2932000.0,313200.0
3951,UNIMA,2017,74142,659,9388,148860,9377600.0,25500.0
8226,SOHODEV,2015,68095,661,7154,130446,2932000.0,313200.0
782,BZWBK,2007,16086,610,2677,41013,4073400.0,618163200.0
5758,VOXEL,2017,74142,659,9388,148860,9377600.0,25500.0
6320,KINOPOL,2007,16086,610,2677,41013,4073400.0,618163200.0
9571,BICK,2008,24380,865,9160,48498,618163200.0,1168500.0
4416,OLYMPIC,2014,68630,687,10513,119065,911300.0,2932000.0
8352,UNIMOT,2011,35340,817,11266,94012,857700.0,140200.0
8966,ROBYG,2014,68630,687,10513,119065,911300.0,2932000.0
4633,SECOGROUP,2010,32046,1038,5461,80418,1159200.0,857700.0
2416,OPTIMUS,2016,74044,751,10353,143526,313200.0,9377600.0
5234,GINOROSSI,2013,62308,673,14845,119491,119939300.0,911300.0
9389,EKANCELAR,2008,24380,865,9160,48498,618163200.0,1168500.0
2486,TALEX,2008,24380,865,9160,48498,618163200.0,1168500.0
9437,GARBARNIA,2017,74142,659,9388,148860,9377600.0,25500.0
9167,EUIMPLANT,2007,16086,610,2677,41013,4073400.0,618163200.0
7174,ARCHICOM,2016,74044,751,10353,143526,313200.0,9377600.0
7601,MIRACULUM,2014,68630,687,10513,119065,911300.0,2932000.0
8730,MEDICALG,2012,41583,738,13688,106601,140200.0,119939300.0
159,ENAP,2008,24380,865,9160,48498,618163200.0,1168500.0
8098,ARTIFEX,2017,74142,659,9388,148860,9377600.0,25500.0
7359,DELKO,2006,12720,624,1914,37316,6026400.0,4073400.0
4195,CEDC,2014,68630,687,10513,119065,911300.0,2932000.0
4884,BANKIER.PL,2014,68630,687,10513,119065,911300.0,2932000.0
4785,BIPROMET,2006,12720,624,1914,37316,6026400.0,4073400.0
8040,ABADONRE,2011,35340,817,11266,94012,857700.0,140200.0
3767,NEPENTES,2015,68095,661,7154,130446,2932000.0,313200.0
8623,OPENFIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
5698,VISTAL,2009,23851,1089,4068,69283,1168500.0,1159200.0
9085,PBOANIOLA,2016,74044,751,10353,143526,313200.0,9377600.0
9149,IDEATFI,2015,68095,661,7154,130446,2932000.0,313200.0
4858,POINTGROUP,2014,68630,687,10513,119065,911300.0,2932000.0
6877,PBKM,2005,12126,520,1723,30845,9262800.0,6026400.0
5557,GORENJE,2011,35340,817,11266,94012,857700.0,140200.0
5376,PETROLINV,2012,41583,738,13688,106601,140200.0,119939300.0
9745,AATHOLD,2013,62308,673,14845,119491,119939300.0,911300.0
2006,WSIP,2009,23851,1089,4068,69283,1168500.0,1159200.0
8541,TERMOREX,2005,12126,520,1723,30845,9262800.0,6026400.0
570,RMFFM,2016,74044,751,10353,143526,313200.0,9377600.0
7661,ALIOR,2009,23851,1089,4068,69283,1168500.0,1159200.0
7195,JHMDEV,2011,35340,817,11266,94012,857700.0,140200.0
3307,ASBIS,2010,32046,1038,5461,80418,1159200.0,857700.0
10433,EXBUD,2012,41583,738,13688,106601,140200.0,119939300.0
10430,EXBUD,2009,23851,1089,4068,69283,1168500.0,1159200.0
5219,ABMSOLID,2011,35340,817,11266,94012,857700.0,140200.0
4146,UNICREDIT,2017,74142,659,9388,148860,9377600.0,25500.0
324,ELMONTWAR,2017,74142,659,9388,148860,9377600.0,25500.0
5898,PROVIDENT,2014,68630,687,10513,119065,911300.0,2932000.0
3883,TRION,2014,68630,687,10513,119065,911300.0,2932000.0
8005,ELEMENTAL,2015,68095,661,7154,130446,2932000.0,313200.0
9321,DTP,2005,12126,520,1723,30845,9262800.0,6026400.0
2000,BUDIMEX,2016,74044,751,10353,143526,313200.0,9377600.0
4516,BUDVARCEN,2010,32046,1038,5461,80418,1159200.0,857700.0
8126,OAT,2006,12720,624,1914,37316,6026400.0,4073400.0
3079,RONSON,2016,74044,751,10353,143526,313200.0,9377600.0
3515,ULMA,2010,32046,1038,5461,80418,1159200.0,857700.0
1691,MENNICA,2006,12720,624,1914,37316,6026400.0,4073400.0
9226,WDMCP,2014,68630,687,10513,119065,911300.0,2932000.0
5280,PWRMEDIA,2007,16086,610,2677,41013,4073400.0,618163200.0
605,12PIAST,2012,41583,738,13688,106601,140200.0,119939300.0
4966,CAMMEDIA,2005,12126,520,1723,30845,9262800.0,6026400.0
9176,EUIMPLANT,2016,74044,751,10353,143526,313200.0,9377600.0
1128,BACA,2015,68095,661,7154,130446,2932000.0,313200.0
10012,INPOST,2007,16086,610,2677,41013,4073400.0,618163200.0
1318,MCI,2010,32046,1038,5461,80418,1159200.0,857700.0
6011,BERLING,2010,32046,1038,5461,80418,1159200.0,857700.0
7107,I2DEV,2014,68630,687,10513,119065,911300.0,2932000.0
8690,HARPER,2011,35340,817,11266,94012,857700.0,140200.0
10542,LETA,2017,74142,659,9388,148860,9377600.0,25500.0
618,ELSTAROIL,2012,41583,738,13688,106601,140200.0,119939300.0
6508,MBANK,2013,62308,673,14845,119491,119939300.0,911300.0
2745,10FOKSAL,2007,16086,610,2677,41013,4073400.0,618163200.0
5814,TESGAS,2008,24380,865,9160,48498,618163200.0,1168500.0
6258,PFLEIDER,2010,32046,1038,5461,80418,1159200.0,857700.0
10321,VISCO,2017,74142,659,9388,148860,9377600.0,25500.0
9301,BRIJU,2011,35340,817,11266,94012,857700.0,140200.0
273,SIMPLE,2005,12126,520,1723,30845,9262800.0,6026400.0
10036,BCZ,2005,12126,520,1723,30845,9262800.0,6026400.0
8721,MILKILAND,2016,74044,751,10353,143526,313200.0,9377600.0
5625,EUROHOLD,2014,68630,687,10513,119065,911300.0,2932000.0
10533,LETA,2008,24380,865,9160,48498,618163200.0,1168500.0
1477,ZYWIEC,2013,62308,673,14845,119491,119939300.0,911300.0
1897,PROKOM,2017,74142,659,9388,148860,9377600.0,25500.0
7501,SESCOM,2005,12126,520,1723,30845,9262800.0,6026400.0
8785,CUBEITG,2015,68095,661,7154,130446,2932000.0,313200.0
2509,STRZELEC,2005,12126,520,1723,30845,9262800.0,6026400.0
780,BZWBK,2005,12126,520,1723,30845,9262800.0,6026400.0
6215,JJAUTO,2006,12720,624,1914,37316,6026400.0,4073400.0
3734,WARIMPEX,2008,24380,865,9160,48498,618163200.0,1168500.0
2217,PROSPER,2012,41583,738,13688,106601,140200.0,119939300.0
1802,ALMA,2013,62308,673,14845,119491,119939300.0,911300.0
461,PBG,2011,35340,817,11266,94012,857700.0,140200.0
2601,HYDROBUD,2006,12720,624,1914,37316,6026400.0,4073400.0
3940,UNIMA,2006,12720,624,1914,37316,6026400.0,4073400.0
1625,NFIEMF,2005,12126,520,1723,30845,9262800.0,6026400.0
6712,IMMOBILE,2009,23851,1089,4068,69283,1168500.0,1159200.0
8610,OTLOG,2009,23851,1089,4068,69283,1168500.0,1159200.0
8234,PGO,2010,32046,1038,5461,80418,1159200.0,857700.0
7975,KCI,2011,35340,817,11266,94012,857700.0,140200.0
9286,NOKAUT,2009,23851,1089,4068,69283,1168500.0,1159200.0
5125,ESSYSTEM,2008,24380,865,9160,48498,618163200.0,1168500.0
5968,KRKA,2006,12720,624,1914,37316,6026400.0,4073400.0
6656,CPGROUP,2005,12126,520,1723,30845,9262800.0,6026400.0
10501,PPLHOLD,2015,68095,661,7154,130446,2932000.0,313200.0
3395,DOMDEV,2007,16086,610,2677,41013,4073400.0,618163200.0
979,SOFTBANK,2009,23851,1089,4068,69283,1168500.0,1159200.0
6889,PBKM,2017,74142,659,9388,148860,9377600.0,25500.0
440,TUEUROPA,2016,74044,751,10353,143526,313200.0,9377600.0
504,FORTISPL,2015,68095,661,7154,130446,2932000.0,313200.0
2784,DROZAPOL,2007,16086,610,2677,41013,4073400.0,618163200.0
6573,SANPL,2013,62308,673,14845,119491,119939300.0,911300.0
3315,MAKARONPL,2005,12126,520,1723,30845,9262800.0,6026400.0
6522,LOKUM,2014,68630,687,10513,119065,911300.0,2932000.0
9752,BZWBK2,2007,16086,610,2677,41013,4073400.0,618163200.0
7895,INTERBUD,2009,23851,1089,4068,69283,1168500.0,1159200.0
5562,GORENJE,2016,74044,751,10353,143526,313200.0,9377600.0
6921,RANKPROGR,2010,32046,1038,5461,80418,1159200.0,857700.0
7406,BENEFIT,2014,68630,687,10513,119065,911300.0,2932000.0
5151,SRUBEX,2008,24380,865,9160,48498,618163200.0,1168500.0
4912,ADVADIS,2016,74044,751,10353,143526,313200.0,9377600.0
5543,GRAVITON,2010,32046,1038,5461,80418,1159200.0,857700.0
7491,BGZBNPP,2008,24380,865,9160,48498,618163200.0,1168500.0
6739,VIGOSYS,2010,32046,1038,5461,80418,1159200.0,857700.0
1049,ASSECOPOL,2014,68630,687,10513,119065,911300.0,2932000.0
7670,LIVECHAT,2005,12126,520,1723,30845,9262800.0,6026400.0
5007,NETMEDIA,2007,16086,610,2677,41013,4073400.0,618163200.0
5806,OVOSTAR,2013,62308,673,14845,119491,119939300.0,911300.0
8821,ALTERCO,2012,41583,738,13688,106601,140200.0,119939300.0
3919,KPPD,2011,35340,817,11266,94012,857700.0,140200.0
9483,TELMAX,2011,35340,817,11266,94012,857700.0,140200.0
9218,WDMCP,2006,12720,624,1914,37316,6026400.0,4073400.0
4090,MISPOL,2013,62308,673,14845,119491,119939300.0,911300.0
1160,PEMUG,2008,24380,865,9160,48498,618163200.0,1168500.0
1695,MENNICA,2010,32046,1038,5461,80418,1159200.0,857700.0
6301,CDRL,2014,68630,687,10513,119065,911300.0,2932000.0
6840,PCCROKITA,2007,16086,610,2677,41013,4073400.0,618163200.0
8664,QUMAK,2011,35340,817,11266,94012,857700.0,140200.0
7846,KGL,2012,41583,738,13688,106601,140200.0,119939300.0
192,GRAJEWO,2015,68095,661,7154,130446,2932000.0,313200.0
6631,HERKULES,2006,12720,624,1914,37316,6026400.0,4073400.0
6808,FERRO,2014,68630,687,10513,119065,911300.0,2932000.0
4107,EMCINSMED,2017,74142,659,9388,148860,9377600.0,25500.0
7103,I2DEV,2010,32046,1038,5461,80418,1159200.0,857700.0
4857,POINTGROUP,2013,62308,673,14845,119491,119939300.0,911300.0
585,KOGENERA,2005,12126,520,1723,30845,9262800.0,6026400.0
855,PUE,2015,68095,661,7154,130446,2932000.0,313200.0
7797,IFSA,2015,68095,661,7154,130446,2932000.0,313200.0
2623,TECHMEX,2015,68095,661,7154,130446,2932000.0,313200.0
7288,AGROTON,2013,62308,673,14845,119491,119939300.0,911300.0
6047,MLSYSTEM,2007,16086,610,2677,41013,4073400.0,618163200.0
3825,ARMATURA,2008,24380,865,9160,48498,618163200.0,1168500.0
8754,TXM,2010,32046,1038,5461,80418,1159200.0,857700.0
2740,SPIN,2015,68095,661,7154,130446,2932000.0,313200.0
5131,ESSYSTEM,2014,68630,687,10513,119065,911300.0,2932000.0
8362,SARE,2008,24380,865,9160,48498,618163200.0,1168500.0
9646,SPRAY,2005,12126,520,1723,30845,9262800.0,6026400.0
2422,BEDZIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
425,PROJPRZEM,2014,68630,687,10513,119065,911300.0,2932000.0
5312,SKYLINE,2013,62308,673,14845,119491,119939300.0,911300.0
7286,AGROTON,2011,35340,817,11266,94012,857700.0,140200.0
6317,MEXPOLSKA,2017,74142,659,9388,148860,9377600.0,25500.0
10183,GKI,2009,23851,1089,4068,69283,1168500.0,1159200.0
2319,KROSNO,2010,32046,1038,5461,80418,1159200.0,857700.0
883,ROPCZYCE,2017,74142,659,9388,148860,9377600.0,25500.0
8203,PCM,2005,12126,520,1723,30845,9262800.0,6026400.0
1119,BACA,2006,12720,624,1914,37316,6026400.0,4073400.0
6029,LARK,2015,68095,661,7154,130446,2932000.0,313200.0
6772,ITMTRADE,2017,74142,659,9388,148860,9377600.0,25500.0
3114,ACTION,2012,41583,738,13688,106601,140200.0,119939300.0
10555,LUKBUT,2017,74142,659,9388,148860,9377600.0,25500.0
3438,ARTERIA,2011,35340,817,11266,94012,857700.0,140200.0
3705,SEKO,2005,12126,520,1723,30845,9262800.0,6026400.0
5588,MASTERPHA,2016,74044,751,10353,143526,313200.0,9377600.0
4438,KREZUS,2010,32046,1038,5461,80418,1159200.0,857700.0
4375,SOBIESKI,2012,41583,738,13688,106601,140200.0,119939300.0
9468,SZEPTEL,2009,23851,1089,4068,69283,1168500.0,1159200.0
3745,ELEKTROTI,2006,12720,624,1914,37316,6026400.0,4073400.0
1578,STALPROD,2010,32046,1038,5461,80418,1159200.0,857700.0
2985,MAGELLAN,2013,62308,673,14845,119491,119939300.0,911300.0
2952,ERG,2006,12720,624,1914,37316,6026400.0,4073400.0
5724,CNT,2009,23851,1089,4068,69283,1168500.0,1159200.0
2190,COMPLAND,2011,35340,817,11266,94012,857700.0,140200.0
7758,SERINUS,2015,68095,661,7154,130446,2932000.0,313200.0
763,INGBSK,2014,68630,687,10513,119065,911300.0,2932000.0
10698,IDMSAPL,2017,74142,659,9388,148860,9377600.0,25500.0
8184,TOWERINVT,2012,41583,738,13688,106601,140200.0,119939300.0
7745,IMPERA,2015,68095,661,7154,130446,2932000.0,313200.0
1973,DGA,2015,68095,661,7154,130446,2932000.0,313200.0
4066,PAMAPOL,2015,68095,661,7154,130446,2932000.0,313200.0
9697,TOORA,2017,74142,659,9388,148860,9377600.0,25500.0
8442,BRASTER,2010,32046,1038,5461,80418,1159200.0,857700.0
403,INTERIA.PL,2005,12126,520,1723,30845,9262800.0,6026400.0
4458,RUCH,2017,74142,659,9388,148860,9377600.0,25500.0
9465,SZEPTEL,2006,12720,624,1914,37316,6026400.0,4073400.0
1818,INSTALKRK,2016,74044,751,10353,143526,313200.0,9377600.0
10530,LETA,2005,12126,520,1723,30845,9262800.0,6026400.0
9366,KERDOS,2011,35340,817,11266,94012,857700.0,140200.0
9955,MANOMETRY,2015,68095,661,7154,130446,2932000.0,313200.0
7377,ZUE,2011,35340,817,11266,94012,857700.0,140200.0
10049,GPRD,2005,12126,520,1723,30845,9262800.0,6026400.0
9801,OLAWA,2017,74142,659,9388,148860,9377600.0,25500.0
47,CAPITAL,2013,62308,673,14845,119491,119939300.0,911300.0
4746,EFH,2006,12720,624,1914,37316,6026400.0,4073400.0
5511,ZNTKLAPY,2017,74142,659,9388,148860,9377600.0,25500.0
6038,IMCOMPANY,2011,35340,817,11266,94012,857700.0,140200.0
6875,PLAY,2016,74044,751,10353,143526,313200.0,9377600.0
9307,BRIJU,2017,74142,659,9388,148860,9377600.0,25500.0
1451,FORTE,2013,62308,673,14845,119491,119939300.0,911300.0
10223,PAZUR,2010,32046,1038,5461,80418,1159200.0,857700.0
10243,OCEAN,2017,74142,659,9388,148860,9377600.0,25500.0
2965,ABPL,2006,12720,624,1914,37316,6026400.0,4073400.0
